MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA10504,LN616995,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00049,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Artemisia,frigida,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1630,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 1,47deg45.28'N 107deg7.56'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10577,LN617068,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Potentilla,acaulis,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1630,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 1,47deg45.28'N 107deg7.56'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10650,LN617141,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,incana,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1630,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 1,47deg45.28'N 107deg7.56'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10651,LN617142,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Veronica,incana,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1630,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 1,47deg45.28'N 107deg7.56'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10695,LN617186,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,bidentatum,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1631,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 2,47deg45.28'N 107deg7.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10696,LN617187,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Lilianae,Asparagales,Amaryllidaceae,Allium,bidentatum,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1631,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 2,47deg45.28'N 107deg7.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10749,LN617240,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Ericales,Primulaceae,Androsace,incana,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1631,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 2,47deg45.28'N 107deg7.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10796,LN617287,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Potentilla,acaulis,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1631,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 2,47deg45.28'N 107deg7.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10845,LN617336,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Stipa,krylovii,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1631,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 2,47deg45.28'N 107deg7.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA10846,LN617337,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Stipa,krylovii,grassland,Temperate natural grassland,natural grassland,temperate,Palearctic,,,,,1631,,Asia,Mongolia,Ulaanbaatar,Bogd Uul 2,47deg45.28'N 107deg7.55'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11156,LN617647,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Apiales,Apiaceae,Oreomyrrhis,andicola,grassland,Montane grassland,natural grassland,subtropical,Neotropic,,,,,1647,,South America,Argentina,Cordoba,Cordoba mountain range 2,32deg45.22'S 64deg55.28'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11247,LN617738,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Sorghastrum,pellitum,grassland,Montane grassland,natural grassland,subtropical,Neotropic,,,,,1647,,South America,Argentina,Cordoba,Cordoba mountain range 2,32deg45.22'S 64deg55.28'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11312,LN617803,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Apiales,Apiaceae,Azorella,trifurcata,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.5,8.8%,169 mg/kg,0.8%,203,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 1,52deg3.29'S 71deg25.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11313,LN617804,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Apiales,Apiaceae,Azorella,trifurcata,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.5,8.8%,169 mg/kg,0.8%,203,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 1,52deg3.29'S 71deg25.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11375,LN617866,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Rosanae,Geraniales,Geraniaceae,Geranium,sessiliflorum,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.5,8.8%,169 mg/kg,0.8%,203,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 1,52deg3.29'S 71deg25.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11476,LN617967,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Taraxacum,officinale s.l.,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.5,8.8%,169 mg/kg,0.8%,203,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 1,52deg3.29'S 71deg25.16'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11538,LN618029,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,perennans,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.3,6.2%,77 mg/kg,0.5%,179,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 2,52deg3.18'S 71deg25.21'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11646,LN618137,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Caryophyllanae,Caryophyllales,Polygonaceae,Rumex,acetosella,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.3,6.2%,77 mg/kg,0.5%,179,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 2,52deg3.18'S 71deg25.21'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11684,LN618175,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Taraxacum,officinale s.l.,grassland,Temperate natural grassland,natural grassland,temperate,Neotropic,5.3,6.2%,77 mg/kg,0.5%,179,,South America,Chile,Magallanes y la Antartica Chilena,Chico Morro 2,52deg3.18'S 71deg25.21'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11726,LN618217,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00052,plant roots,,Magnoliidae,Asteranae,Boraginales,Boraginaceae,Phacelia,secunda,successional,Azonal & successional,regenerating Araucaria-Nothofagus forest,temperate,Neotropic,5,1.5%,47 mg/kg,0.1%,1130,,South America,Chile,La Araucania,Conguillio,38deg38.54'S 71deg38.46'W,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11851,LN618342,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Rosanae,Cucurbitales,Begoniaceae,Begonia,susaniae,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Afrotropic,3.5,,8 mg/kg,,300,,Africa,Gabon,Moyen-Ogooue,Tchimbele 1,0deg37.02'N 10deg23.57'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA11956,LN618447,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Magnolianae,Magnoliales,Annonaceae,Polyalthia,suaveolens,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Afrotropic,3.5,,8 mg/kg,,300,,Africa,Gabon,Moyen-Ogooue,Tchimbele 1,0deg37.02'N 10deg23.57'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12017,LN618508,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Rosanae,Sapindales,Burseraceae,Santiria,trimera,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Afrotropic,3.5,,8 mg/kg,,300,,Africa,Gabon,Moyen-Ogooue,Tchimbele 1,0deg37.02'N 10deg23.57'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12079,LN618570,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Rosanae,Cucurbitales,Begoniaceae,Begonia,susaniae,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Afrotropic,3.6,,6 mg/kg,,400,,Africa,Gabon,Moyen-Ogooue,Tchimbele 2,0deg37.02'N 10deg24.49'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12162,LN618653,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Lilianae,Arecales,Arecaceae,Podococcus,barteri,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Afrotropic,3.6,,6 mg/kg,,400,,Africa,Gabon,Moyen-Ogooue,Tchimbele 2,0deg37.02'N 10deg24.49'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12446,LN618937,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00255,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Cymbopogon,nardus,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12452,LN618943,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Solanales,Montiniaceae,Montinia,caryophyllacea,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12466,LN618957,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00255,plant roots,,Magnoliidae,Asteranae,Solanales,Montiniaceae,Montinia,caryophyllacea,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12470,LN618961,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00318,plant roots,,Magnoliidae,Asteranae,Solanales,Montiniaceae,Montinia,caryophyllacea,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,319,,Africa,South Africa,Western Cape,Jonkershoek 1,33deg59.17'S 18deg57.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12509,LN619000,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp.,VTX00255,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Cliffortia,cuneata,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
MOA12525,LN619016,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,VTX00039,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Gerbera,crocea,shrubland,Subtropical shrubland,fynbos,subtropical,Afrotropic,,,,,379,,Africa,South Africa,Western Cape,Jonkershoek 2,33deg59.35'S 18deg58.27'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Science,2015,Global assessment of arbuscular mycorrhizal fungus diversity reveals very low endemism,"Davison, J.; Moora, M.; Opik, M.; Adholeya, A.; Ainsaar, L.; Ba, A.; Burla, S.; Diedhiou, A.G.; Hiiesalu, I.; Jairus, T.; Johnson, N.C.; Kane, A.; Koorem, K.; Kochar, M.; Ndiaye, C.; Partel, M.; Reier, U.; Saks, U.; Singh, R.; Vasar, M.; Zobel, M."
