MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
MOA24978,LT216807,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),190,1250,Asia,Thailand,Baan Don Chang,3A,16deg21.35'N 102deg45.10'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24979,LT216808,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),190,1250,Asia,Thailand,Baan Don Chang,3A,16deg21.35'N 102deg45.10'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25100,LT216809,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),190,1250,Asia,Thailand,Baan Don Chang,3A,16deg21.35'N 102deg45.10'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25101,LT216810,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),190,1250,Asia,Thailand,Baan Don Chang,3A,16deg21.35'N 102deg45.10'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25143,LT216811,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),190,1250,Asia,Thailand,Baan Don Chang,3A,16deg21.35'N 102deg45.10'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25144,LT216812,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),190,1250,Asia,Thailand,Baan Don Chang,3A,16deg21.35'N 102deg45.10'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24653,LT216874,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,LH-Ac01,,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24654,LT216875,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,LH-Ac01,,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24945,LT216876,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24946,LT216877,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24980,LT216878,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24981,LT216879,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25102,LT216880,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25103,LT216881,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25145,LT216882,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25029,LT216952,Glomeromycetes,Diversisporales,Acaulosporaceae,Kuklospora,sp.,VTX00249,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25030,LT216953,Glomeromycetes,Diversisporales,Acaulosporaceae,Kuklospora,sp.,VTX00249,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),191,1250,Asia,Thailand,Baan Don Chang,3B,16deg21.48'N 102deg45.22'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24947,LT216968,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),193,1250,Asia,Thailand,Baan Don Chang,3C,16deg21.45'N 102deg45.35'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24982,LT216969,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,3 year old rubber tree plantation,tropical,Indo-Malay,5.51,0.28% (OM),25.43 mg/kg (Bray II),0.059% (Total N),193,1250,Asia,Thailand,Baan Don Chang,3C,16deg21.45'N 102deg45.35'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24948,LT216998,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24949,LT216999,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24983,LT217000,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24984,LT217001,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00024,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25057,LT217002,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25058,LT217003,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00026,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25104,LT217004,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA25105,LT217005,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00028,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),191,1250,Asia,Thailand,Baan Don Chang,6A,16deg21.45'N 102deg45.20'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24950,LT217072,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),184,1250,Asia,Thailand,Baan Don Chang,6B,16deg21.50'N 102deg45.13'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
MOA24951,LT217073,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00227,plant roots,,Magnoliidae,Rosanae,Malpighiales,Euphorbiaceae,Hevea,brasiliensis,anthropogenic,Anthropogenic ecosystem,6 year old rubber tree plantation,tropical,Indo-Malay,4.71,0.34% (OM),11.9 mg/kg (Bray II),0.043% (Total N),184,1250,Asia,Thailand,Baan Don Chang,6B,16deg21.50'N 102deg45.13'E,,NS31,AML2,18S rDNA,454 sequencing,GS-FLX Titanium,Mycorrhiza,2016,Diversity of root-associated arbuscular mycorrhizal fungal communities in a rubber tree plantation chronosequence in Northeast Thailand,"Herrmann, L.; Lesueur, D.; Brau, L.; Davison, J.; Jairus, T.; Robain, H.; Robin, A.; Vasar, M.; Wiriyakitnateekul, W.; Opik, M."
